timestamp_ms,model_name,cpu_cores,gpu_mode,mem_cap_gb,batch_size,token_len,repeat_idx,warmup,latency_s,avg_power_w,peak_power_w,energy_j,energy_iters,energy_agg_iters,energy_window_j,cold_start_s,status,error
1771659953764,sentence-transformers/all-mpnet-base-v2,1,off,16,1,16,1,1,0.40099010200003704,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659954158,sentence-transformers/all-mpnet-base-v2,1,off,16,1,16,0,0,0.3932330180000463,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659954550,sentence-transformers/all-mpnet-base-v2,1,off,16,1,16,1,0,0.3922389719999728,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659954872,sentence-transformers/all-mpnet-base-v2,1,off,16,1,16,2,0,0.3219708320000336,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659955264,sentence-transformers/all-mpnet-base-v2,1,off,16,1,16,3,0,0.39115745999993123,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659955663,sentence-transformers/all-mpnet-base-v2,1,off,16,1,16,4,0,0.39954317800004446,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659956064,sentence-transformers/all-mpnet-base-v2,1,off,16,1,32,0,1,0.39851427600001443,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659956553,sentence-transformers/all-mpnet-base-v2,1,off,16,1,32,1,1,0.48951350300001195,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659956957,sentence-transformers/all-mpnet-base-v2,1,off,16,1,32,0,0,0.40334157699999196,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659957361,sentence-transformers/all-mpnet-base-v2,1,off,16,1,32,1,0,0.40436400099997627,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659957774,sentence-transformers/all-mpnet-base-v2,1,off,16,1,32,2,0,0.4125005639999699,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659958251,sentence-transformers/all-mpnet-base-v2,1,off,16,1,32,3,0,0.4772268830000712,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659958654,sentence-transformers/all-mpnet-base-v2,1,off,16,1,32,4,0,0.4025340299999698,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659959158,sentence-transformers/all-mpnet-base-v2,1,off,16,1,64,0,1,0.49897977399996307,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659959657,sentence-transformers/all-mpnet-base-v2,1,off,16,1,64,1,1,0.49827780900000107,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659960158,sentence-transformers/all-mpnet-base-v2,1,off,16,1,64,0,0,0.5008363279999912,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659960657,sentence-transformers/all-mpnet-base-v2,1,off,16,1,64,1,0,0.4984480869999288,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659961166,sentence-transformers/all-mpnet-base-v2,1,off,16,1,64,2,0,0.5088453529999697,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659961758,sentence-transformers/all-mpnet-base-v2,1,off,16,1,64,3,0,0.5920176949999814,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659962352,sentence-transformers/all-mpnet-base-v2,1,off,16,1,64,4,0,0.5935377219999509,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659962971,sentence-transformers/all-mpnet-base-v2,1,off,16,1,128,0,1,0.6024960560000636,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659963654,sentence-transformers/all-mpnet-base-v2,1,off,16,1,128,1,1,0.683113202999948,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659964461,sentence-transformers/all-mpnet-base-v2,1,off,16,1,128,0,0,0.8046615770000471,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659965064,sentence-transformers/all-mpnet-base-v2,1,off,16,1,128,1,0,0.6031275799999776,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659965753,sentence-transformers/all-mpnet-base-v2,1,off,16,1,128,2,0,0.6878509980000445,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659968253,sentence-transformers/all-mpnet-base-v2,1,off,16,1,128,3,0,2.5004029899999978,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659968856,sentence-transformers/all-mpnet-base-v2,1,off,16,1,128,4,0,0.6023844589999499,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659970061,sentence-transformers/all-mpnet-base-v2,1,off,16,1,256,0,1,1.1429267639999807,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659971261,sentence-transformers/all-mpnet-base-v2,1,off,16,1,256,1,1,1.1995177139999669,nan,nan,nan,nan,nan,nan,7.643,ok,
1771659972262,sentence-transformers/all-mpnet-base-v2,1,off,16,1,256,0,0,1.00113799199994,nan,nan,nan,nan,nan,nan,7.643,ok,
